count,id,timestamp,post_url
16453,190875568194,1581946939,https://realtalk-princeton.tumblr.com/post/190875568194/when-approximately-do-summer-program-decisions-go
16454,190875507494,1581946617,https://realtalk-princeton.tumblr.com/post/190875507494/im-a-rocky-junior-who-wants-to-draw-a-single-in
16455,190875499644,1581946576,https://realtalk-princeton.tumblr.com/post/190875499644/what-is-up-with-these-consecutive-fire-alarms-at
16456,190875497639,1581946565,https://realtalk-princeton.tumblr.com/post/190875497639/whats-that-nice-font-that-most-theses-use
16457,190875490269,1581946523,https://realtalk-princeton.tumblr.com/post/190875490269/what-happens-if-i-dont-take-a-five-course
16458,190875467124,1581946398,https://realtalk-princeton.tumblr.com/post/190875467124/if-i-want-to-sign-in-next-fall-how-can-i-sign-up
16459,190875460844,1581946363,https://realtalk-princeton.tumblr.com/post/190875460844/i-used-to-be-part-of-a-friend-group-but-they
16460,190875419694,1581946138,https://realtalk-princeton.tumblr.com/post/190875419694/how-to-deal-with-a-preceptor-who-is-a-total-jerk
16461,190875400679,1581946035,https://realtalk-princeton.tumblr.com/post/190875400679/how-hard-do-i-have-to-try-to-fail-a-creative
16462,190875078804,1581944273,https://realtalk-princeton.tumblr.com/post/190875078804/anyone-been-to-the-philosophy-language-table-at
16463,190875078249,1581944270,https://realtalk-princeton.tumblr.com/post/190875078249/i-auditioned-at-the-lca-on-monday-and-havent
16464,190875077614,1581944265,https://realtalk-princeton.tumblr.com/post/190875077614/on-safe-whats-summer-internship-and-whats
16465,190875074909,1581944249,https://realtalk-princeton.tumblr.com/post/190875074909/when-should-you-complete-all-your-pre-departure
16466,190875074459,1581944247,https://realtalk-princeton.tumblr.com/post/190875074459/anyone-taken-english-constitutional-history-before
16467,190875071259,1581944225,https://realtalk-princeton.tumblr.com/post/190875071259/for-history-i-know-we-get-a-grade-for-both-the-jp
16468,190875052724,1581944140,https://realtalk-princeton.tumblr.com/post/190875052724/i-have-an-interview-for-the-dale-award-and-i-am
16469,190875050704,1581944125,https://realtalk-princeton.tumblr.com/post/190875050704/does-anyone-remember-the-keyword-to-type-or-have
16470,190875040759,1581944061,https://realtalk-princeton.tumblr.com/post/190875040759/why-was-colonial-basement-closed-the-other-day-and
16471,190872712484,1581927608,https://realtalk-princeton.tumblr.com/post/190872712484/why-does-tiger-call-ask-for-your-gpa-and-if-i-have
16472,190872356119,1581925382,https://realtalk-princeton.tumblr.com/post/190872356119/how-much-does-the-writing-sem-response-letter
16473,190872348824,1581925336,https://realtalk-princeton.tumblr.com/post/190872348824/hey-so-if-youre-a-senior-you-dont-have-to-do
16474,190868686774,1581908147,https://realtalk-princeton.tumblr.com/post/190868686774/can-someone-explain-what-is-the-point-of-meal
16475,190867944519,1581904960,https://realtalk-princeton.tumblr.com/post/190867944519/how-do-i-get-over-my-anxiety-talking-to-attractive
16476,190866483714,1581898652,https://realtalk-princeton.tumblr.com/post/190866483714/how-long-does-it-usually-take-for-a-question-in
16477,190861766649,1581880484,https://realtalk-princeton.tumblr.com/post/190861766649/how-does-your-bill-change-junior-year-if-you-have
16478,190861643109,1581880000,https://realtalk-princeton.tumblr.com/post/190861643109/is-it-possible-to-invite-independent-students-for
16479,190860589929,1581875913,https://realtalk-princeton.tumblr.com/post/190860589929/thanks-but-is-this-princeton-home-dining-program
16480,190859487024,1581871579,https://realtalk-princeton.tumblr.com/post/190859487024/prince-i-wrote-up-to-junior-year-it-depended
16481,190858353504,1581866783,https://realtalk-princeton.tumblr.com/post/190858353504/anyone-that-got-the-dale-award-as-a-sophomore
16482,190858350844,1581866771,https://realtalk-princeton.tumblr.com/post/190858350844/im-confused-how-mcgraw-group-study-hall-says
16483,190858331889,1581866688,https://realtalk-princeton.tumblr.com/post/190858331889/i-only-got-6-matches-for-datamatch-is-that-weird
16484,190858307909,1581866582,https://realtalk-princeton.tumblr.com/post/190858307909/when-do-we-get-our-w-2s
16485,190858277639,1581866458,https://realtalk-princeton.tumblr.com/post/190858277639/eco202-posts-pset-on-wednesday-that-are-due-monday
16486,190858226874,1581866248,https://realtalk-princeton.tumblr.com/post/190858226874/whats-open-tonight-specifically-puid-places
16487,190852479049,1581831988,https://realtalk-princeton.tumblr.com/post/190852479049/how-much-of-a-time-commitment-is-writing-for-the
16488,190851658819,1581828091,https://realtalk-princeton.tumblr.com/post/190851658819/does-drunk-meal-serve-mozzarella-sticks
16489,190849713409,1581818906,https://realtalk-princeton.tumblr.com/post/190849713409/do-some-theatre-groups-ghost-you-after-audition-or
16490,190849699219,1581818832,https://realtalk-princeton.tumblr.com/post/190849699219/what-are-some-non-audition-acapella-groups-that-i
16491,190849687504,1581818776,https://realtalk-princeton.tumblr.com/post/190849687504/im-a-frosh-interested-in-doing-an-independent
16492,190849674839,1581818712,https://realtalk-princeton.tumblr.com/post/190849674839/if-im-applying-an-on-campus-job-and-they-ask
16493,190849671924,1581818696,https://realtalk-princeton.tumblr.com/post/190849671924/how-competitive-is-the-sachs-fellowship
16494,190848961304,1581815438,https://realtalk-princeton.tumblr.com/post/190848961304/where-is-quintile-posted-not-a-big-deal-but
16495,190848900839,1581815161,https://realtalk-princeton.tumblr.com/post/190848900839/where-can-i-put-the-bed-frame-if-i-dont-need-it
16496,190846628274,1581805487,https://realtalk-princeton.tumblr.com/post/190846628274/recommendations-for-best-sushi-places-around
16497,190846617549,1581805440,https://realtalk-princeton.tumblr.com/post/190846617549/datamatch-question-their-website-says-its-an
16498,190844737004,1581797541,https://realtalk-princeton.tumblr.com/post/190844737004/for-rising-junior-room-draw-are-we-allowed-to-have
16499,190842405174,1581787681,https://realtalk-princeton.tumblr.com/post/190842405174/forgot-to-doattach-cover-letter-for-d1-how-fucked
16500,190842165239,1581786686,https://realtalk-princeton.tumblr.com/post/190842165239/for-taking-any-professor-to-dinner-you-can-use
16501,190839276909,1581772715,https://realtalk-princeton.tumblr.com/post/190839276909/orion-aboutfamily-orion-i-just-wanted-to-say
16502,190835672679,1581747554,https://realtalk-princeton.tumblr.com/post/190835672679/do-any-of-the-tv-lounges-have-apple-tvanyway-a
16503,190834422684,1581740791,https://realtalk-princeton.tumblr.com/post/190834422684/anyone-know-details-about-the-application-process
16504,190833510059,1581736233,https://realtalk-princeton.tumblr.com/post/190833510059/why-are-athletes-considered-more-attractive
16505,190831632234,1581726949,https://realtalk-princeton.tumblr.com/post/190831632234/anybody-know-ifwhen-datamatch-will-have-another
16506,190830151174,1581720141,https://realtalk-princeton.tumblr.com/post/190830151174/is-there-anyone-who-doesnt-really-have-a-family
16507,190830085164,1581719862,https://realtalk-princeton.tumblr.com/post/190830085164/have-you-guys-genuinely-forgiven-someone-who
16508,190830020794,1581719573,https://realtalk-princeton.tumblr.com/post/190830020794/will-the-other-person-know-you-pressed-match-on
16509,190829920484,1581719139,https://realtalk-princeton.tumblr.com/post/190829920484/i-know-theres-a-take-your-prof-to-dinner-day
16510,190829902324,1581719077,https://realtalk-princeton.tumblr.com/post/190829902324/the-cards-with-numbers-on-them-are-hexadecimals
16511,190828276064,1581711979,https://realtalk-princeton.tumblr.com/post/190828276064/for-anyone-feeling-lonely-on-valentines-day-i
16512,190827383594,1581707846,https://realtalk-princeton.tumblr.com/post/190827383594/are-upper-level-econ-classes-usually-located-in
16513,190826814924,1581705242,https://realtalk-princeton.tumblr.com/post/190826814924/is-it-bad-to-ask-a-professor-for-a-recommendation
16514,190825957134,1581701299,https://realtalk-princeton.tumblr.com/post/190825957134/is-there-any-trend-of-quality-of-housing-for
16515,190825159324,1581697699,https://realtalk-princeton.tumblr.com/post/190825159324/why-did-we-get-random-numbers-on-our-doors
16516,190825158179,1581697694,https://realtalk-princeton.tumblr.com/post/190825158179/what-are-these-pieces-of-paper-with-different
16517,190824939784,1581696676,https://realtalk-princeton.tumblr.com/post/190824939784/hi-for-applying-to-internships-the-website-asks
16518,190824918029,1581696570,https://realtalk-princeton.tumblr.com/post/190824918029/what-are-these-cards-outside-everyones-doors-at
16519,190824169314,1581693088,https://realtalk-princeton.tumblr.com/post/190824169314/how-to-handle-falling-out-with-a-friend-that-you
16520,190824159979,1581693038,https://realtalk-princeton.tumblr.com/post/190824159979/hi-guys-im-having-a-really-rough-morning-and
16521,190824116744,1581692830,https://realtalk-princeton.tumblr.com/post/190824116744/on-safe-if-i-apply-to-multiple-funding
16522,190824116079,1581692827,https://realtalk-princeton.tumblr.com/post/190824116079/do-you-know-if-there-are-singles-anywhere-in
16523,190824000984,1581692266,https://realtalk-princeton.tumblr.com/post/190824000984/are-there-any-non-language-summer-courses-still
16524,190823986844,1581692192,https://realtalk-princeton.tumblr.com/post/190823986844/anyone-have-any-experiencecan-talk-more-about
16525,190823985884,1581692187,https://realtalk-princeton.tumblr.com/post/190823985884/whats-the-phone-number-to-text-a-dining-hall
16526,190823984879,1581692181,https://realtalk-princeton.tumblr.com/post/190823984879/when-labyrinth-says-25-off-of-list-price-bought
16527,190823972369,1581692113,https://realtalk-princeton.tumblr.com/post/190823972369/can-i-pdf-courses-in-the-egr-sequence-egr-153154
16528,190823956569,1581692040,https://realtalk-princeton.tumblr.com/post/190823956569/if-i-didnt-get-a-textbook-for-a-class-and-realize
16529,190823942599,1581691967,https://realtalk-princeton.tumblr.com/post/190823942599/to-kitchen-and-single-room-question-wouldnt
16530,190823931439,1581691920,https://realtalk-princeton.tumblr.com/post/190823931439/is-the-mcgraw-individual-tutor-the-same-thing-as
16531,190823922089,1581691869,https://realtalk-princeton.tumblr.com/post/190823922089/are-study-abroad-programs-worth-it-i-really-want
16532,190822824549,1581686063,https://realtalk-princeton.tumblr.com/post/190822824549/a-true-emotional-crisis-im-madly-in-love-with-my
16533,190822799264,1581685911,https://realtalk-princeton.tumblr.com/post/190822799264/does-the-senior-thesis-count-as-one-of-your
16534,190820040684,1581666285,https://realtalk-princeton.tumblr.com/post/190820040684/tbh-do-you-think-bicker-clubs-make-acceptances
16535,190818887089,1581659566,https://realtalk-princeton.tumblr.com/post/190818887089/i-found-a-single-airpod-in-its-case-outside-of
16536,190817399069,1581652538,https://realtalk-princeton.tumblr.com/post/190817399069/hello-so-according-to-labyrinth-buyback-policy
16537,190816964434,1581650628,https://realtalk-princeton.tumblr.com/post/190816964434/when-do-you-pledge-to-be-independent
16538,190815947334,1581646197,https://realtalk-princeton.tumblr.com/post/190815947334/re-the-question-about-marshall-brown-probably
16539,190815897359,1581645970,https://realtalk-princeton.tumblr.com/post/190815897359/for-room-draw-if-you-end-up-having-to-be-put-with
16540,190815311014,1581643301,https://realtalk-princeton.tumblr.com/post/190815311014/are-there-2nd-round-iips
16541,190815305579,1581643274,https://realtalk-princeton.tumblr.com/post/190815305579/im-thinking-about-studying-abroad-next-fall-as-a
16542,190815292309,1581643217,https://realtalk-princeton.tumblr.com/post/190815292309/how-are-the-footnotes-tigertones-nassoons-and
16543,190813099844,1581633618,https://realtalk-princeton.tumblr.com/post/190813099844/anyone-whos-pursuing-a-neuro-certificate-do-you
16544,190813098304,1581633611,https://realtalk-princeton.tumblr.com/post/190813098304/hows-participation-measured-in-orf-311
16545,190813096309,1581633603,https://realtalk-princeton.tumblr.com/post/190813096309/a-senior-trying-to-get-a-single-which-dorm-would
16546,190813089549,1581633573,https://realtalk-princeton.tumblr.com/post/190813089549/i-know-all-sophomores-are-emailed-to-join-princo
16547,190813087164,1581633563,https://realtalk-princeton.tumblr.com/post/190813087164/does-anything-happen-if-you-sign-independent
16548,190812848459,1581632583,https://realtalk-princeton.tumblr.com/post/190812848459/how-long-does-it-usually-take-for-people-to-get
16549,190812838944,1581632545,https://realtalk-princeton.tumblr.com/post/190812838944/what-are-the-easiest-humanities-classes-low
16550,190812825714,1581632487,https://realtalk-princeton.tumblr.com/post/190812825714/had-an-interview-for-an-iip-over-two-weeks-ago
16551,190812815789,1581632462,https://realtalk-princeton.tumblr.com/post/190812815789/anyone-know-when-early-action-streicker-fellowship
16552,190812809689,1581632435,https://realtalk-princeton.tumblr.com/post/190812809689/whats-the-hot-tub-at-cloister-like
16553,190812803624,1581632410,https://realtalk-princeton.tumblr.com/post/190812803624/do-you-guys-know-if-they-have-different-families
16554,190812797304,1581632384,https://realtalk-princeton.tumblr.com/post/190812797304/how-competitive-is-it-to-get-into-a-cappella
16555,190812791909,1581632362,https://realtalk-princeton.tumblr.com/post/190812791909/do-i-get-fined-by-facilities-if-i-broke-my-blinds
16556,190812787539,1581632344,https://realtalk-princeton.tumblr.com/post/190812787539/are-there-any-resources-for-upperclassmen-looking
16557,190812779934,1581632317,https://realtalk-princeton.tumblr.com/post/190812779934/if-i-get-2-acapella-callbacks-and-then-i-only-get
16558,190812764779,1581632250,https://realtalk-princeton.tumblr.com/post/190812764779/where-are-the-biggest-singles-for-sophomores-in
16559,190812761724,1581632237,https://realtalk-princeton.tumblr.com/post/190812761724/how-is-professor-marshall-brown-in-the
16560,190812759904,1581632230,https://realtalk-princeton.tumblr.com/post/190812759904/i-just-got-recommended-to-be-a-mcgraw-learning
16561,190812743014,1581632163,https://realtalk-princeton.tumblr.com/post/190812743014/has-payroll-been-late-for-anyone-else-or-should-i
16562,190812740424,1581632152,https://realtalk-princeton.tumblr.com/post/190812740424/is-it-true-that-you-cant-take-less-than-6-courses
16563,190812733954,1581632145,https://realtalk-princeton.tumblr.com/post/190812733954/is-it-possible-to-get-labprecept-sections-changed
16564,190812523699,1581631248,https://realtalk-princeton.tumblr.com/post/190812523699/does-iip-ghost-you-or-will-you-get-a-definitive
16565,190812491999,1581631130,https://realtalk-princeton.tumblr.com/post/190812491999/hey-would-taking-cs50-online-allow-me-to-place
16566,190811946489,1581628872,https://realtalk-princeton.tumblr.com/post/190811946489/phidepartment-theyre-not-the-most-helpful-try
16567,190811801494,1581628247,https://realtalk-princeton.tumblr.com/post/190811801494/sophomore-cos-major-here-who-hasnt-gotten-any
16568,190811771264,1581628113,https://realtalk-princeton.tumblr.com/post/190811771264/if-my-preceptor-has-confirmed-my-final-grade-is
16569,190811749579,1581628017,https://realtalk-princeton.tumblr.com/post/190811749579/hi-can-anyone-please-tell-me-how-to-tackle-the
16570,190811610489,1581627513,https://realtalk-princeton.tumblr.com/post/190811610489/how-long-does-it-take-to-get-meal-plan-refund-when
16571,190811598274,1581627459,https://realtalk-princeton.tumblr.com/post/190811598274/i-enrolled-in-a-bunch-of-training-classes-with-oit
16572,190811522144,1581627132,https://realtalk-princeton.tumblr.com/post/190811522144/does-the-philosophy-department-provide-funding-for
16573,190811515304,1581627100,https://realtalk-princeton.tumblr.com/post/190811515304/hi-looking-for-urgent-opinions-is-a-junior-wws
16574,190810766564,1581623787,https://realtalk-princeton.tumblr.com/post/190810766564/if-i-have-to-switch-precept-sections-should-i
16575,190810743444,1581623678,https://realtalk-princeton.tumblr.com/post/190810743444/probably-a-really-dumb-question-but-if-i-took-mat
16576,190810460334,1581622414,https://realtalk-princeton.tumblr.com/post/190810460334/i-think-terrace-is-open-tn-some-of-my-friends-are
16577,190809616894,1581618548,https://realtalk-princeton.tumblr.com/post/190809616894/about-the-prince-article-about-being-bipolar-i
16578,190809147104,1581616405,https://realtalk-princeton.tumblr.com/post/190809147104/is-psyneu340-gonna-be-manageable-for-someone-who
16579,190809142754,1581616384,https://realtalk-princeton.tumblr.com/post/190809142754/river-other-contributors-please-feel-free-to
16580,190809126594,1581616302,https://realtalk-princeton.tumblr.com/post/190809126594/what-happens-at-ivy-initiations-00
16581,190809119374,1581616267,https://realtalk-princeton.tumblr.com/post/190809119374/if-you-audit-a-class-do-you-still-go-to-labs-or
16582,190809112379,1581616238,https://realtalk-princeton.tumblr.com/post/190809112379/when-is-the-next-charter-friday
16583,190809106199,1581616207,https://realtalk-princeton.tumblr.com/post/190809106199/if-ive-taken-pol345-can-i-take-orf245
16584,190809104509,1581616199,https://realtalk-princeton.tumblr.com/post/190809104509/should-we-read-the-textbook-for-bridges-for-the
16585,190809098414,1581616168,https://realtalk-princeton.tumblr.com/post/190809098414/whats-open-this-week-tyyyyy
16586,190809092509,1581616138,https://realtalk-princeton.tumblr.com/post/190809092509/does-ti-open-on-saturdays-or-fridays
16587,190807811564,1581610200,https://realtalk-princeton.tumblr.com/post/190807811564/what-happens-if-youre-a-rising-sophomore-in
16588,190807806814,1581610176,https://realtalk-princeton.tumblr.com/post/190807806814/re-professor-coyle-rosen-annoying-but-an-easy
16589,190801490319,1581570220,https://realtalk-princeton.tumblr.com/post/190801490319/what-are-internship-opportunities-still-available
16590,190801447409,1581570038,https://realtalk-princeton.tumblr.com/post/190801447409/what-do-people-think-about-professor-coyle-rosen
16591,190801435809,1581569985,https://realtalk-princeton.tumblr.com/post/190801435809/rising-soph-somewhat-confused-by-room-draw
16592,190801348154,1581569591,https://realtalk-princeton.tumblr.com/post/190801348154/how-exactly-do-i-post-on-a-blackboard-forum-is
16593,190800158104,1581564353,https://realtalk-princeton.tumblr.com/post/190800158104/will-be-starting-soon-as-an-ra-in-a-lab-but-im
16594,190800120359,1581564206,https://realtalk-princeton.tumblr.com/post/190800120359/are-126-graders-chosen-already-since-my-tigeruhr
16595,190800110189,1581564162,https://realtalk-princeton.tumblr.com/post/190800110189/if-i-take-5-classes-my-gpa-is-still-out-of-4
16596,190798021294,1581555199,https://realtalk-princeton.tumblr.com/post/190798021294/are-there-punishments-for-being-disrespectful-to-a
16597,190797969519,1581554975,https://realtalk-princeton.tumblr.com/post/190797969519/i-accidentally-committed-to-my-iip-before
16598,190795653034,1581545211,https://realtalk-princeton.tumblr.com/post/190795653034/anyone-taking-arc-vis-378-collage-making-in
16599,190795637694,1581545151,https://realtalk-princeton.tumblr.com/post/190795637694/how-much-do-certificates-matter-im-realizing-im
16600,190795284719,1581543745,https://realtalk-princeton.tumblr.com/post/190795284719/did-they-release-lab-ta-decisions-yet
16601,190795282014,1581543734,https://realtalk-princeton.tumblr.com/post/190795282014/how-is-the-workload-of-networks-cos-461-compared
16602,190793684959,1581537296,https://realtalk-princeton.tumblr.com/post/190793684959/is-it-too-late-to-reach-out-to-professors-for
16603,190793676944,1581537263,https://realtalk-princeton.tumblr.com/post/190793676944/i-am-reneging-on-pics-and-just-got-an-email-from
16604,190793649239,1581537144,https://realtalk-princeton.tumblr.com/post/190793649239/quad-initiations-are-saturday-night
16605,190793299254,1581535609,https://realtalk-princeton.tumblr.com/post/190793299254/will-you-be-collecting-netids-for-people-to-who
16606,190792719209,1581532983,https://realtalk-princeton.tumblr.com/post/190792719209/if-im-going-to-he-independent-next-year
16607,190792575434,1581532353,https://realtalk-princeton.tumblr.com/post/190792575434/did-people-read-that-article-about-bipolar-on-the
16608,190792548174,1581532235,https://realtalk-princeton.tumblr.com/post/190792548174/theres-this-girl-who-bullied-me-so-bad-in-high
16609,190792169389,1581530524,https://realtalk-princeton.tumblr.com/post/190792169389/where-are-the-triples-in-butler
16610,190792155674,1581530455,https://realtalk-princeton.tumblr.com/post/190792155674/what-clubs-will-be-open-for-parties-saturday
16611,190791082999,1581525477,https://realtalk-princeton.tumblr.com/post/190791082999/im-a-cos-major-but-am-interested-in-taking-some
16612,190791020864,1581525175,https://realtalk-princeton.tumblr.com/post/190791020864/im-drawing-with-two-friends-next-year-would-it
16613,190790884044,1581524530,https://realtalk-princeton.tumblr.com/post/190790884044/what-happens-if-a-class-gets-too-small-a-class-of
16614,190790499404,1581522723,https://realtalk-princeton.tumblr.com/post/190790499404/re-single-housing-in-wilson-i-would-also
16615,190790396319,1581522247,https://realtalk-princeton.tumblr.com/post/190790396319/hello-i-am-a-sophomore-and-i-am-only-barely
16616,190790324609,1581521913,https://realtalk-princeton.tumblr.com/post/190790324609/you-guys-say-its-risky-to-draw-alone-is-it-risky
16617,190789895449,1581519887,https://realtalk-princeton.tumblr.com/post/190789895449/im-a-junior-and-i-really-want-a-single-next-year
16618,190789257349,1581516686,https://realtalk-princeton.tumblr.com/post/190789257349/need-to-fix-my-laptop-charger-real-quick-easiest
16619,190788914779,1581514949,https://realtalk-princeton.tumblr.com/post/190788914779/how-does-auditing-a-class-work-di-you-have-to
16620,190788308269,1581511614,https://realtalk-princeton.tumblr.com/post/190788308269/best-single-housing-in-wilson
16621,190787006089,1581502606,https://realtalk-princeton.tumblr.com/post/190787006089/i-took-a-language-placement-test-at-the-start-of
16622,190785704924,1581492810,https://realtalk-princeton.tumblr.com/post/190785704924/are-cos126-textbook-readings-necessary-if-i-watch
16623,190784600189,1581486602,https://realtalk-princeton.tumblr.com/post/190784600189/i-just-read-the-article-in-the-prince-about-that
16624,190783768129,1581482550,https://realtalk-princeton.tumblr.com/post/190783768129/how-bad-of-an-idea-is-it-to-take-woody-woo-econ
16625,190783607129,1581481819,https://realtalk-princeton.tumblr.com/post/190783607129/can-i-resign-as-a-writing-center-fellow-now-i
16626,190783575434,1581481671,https://realtalk-princeton.tumblr.com/post/190783575434/how-to-be-ok-with-just-hook-ups-partner-wants-to
16627,190783345439,1581480626,https://realtalk-princeton.tumblr.com/post/190783345439/anyone-know-info-about-his367-english
16628,190783344659,1581480623,https://realtalk-princeton.tumblr.com/post/190783344659/if-you-commit-to-an-iip-are-you-allowed-to-pursue
16629,190783342974,1581480615,https://realtalk-princeton.tumblr.com/post/190783342974/anyone-whos-taken-eeb314-do-you-need-the-book-for
16630,190783316789,1581480504,https://realtalk-princeton.tumblr.com/post/190783316789/would-it-be-totally-out-of-line-to-go-to-my
16631,190783315194,1581480497,https://realtalk-princeton.tumblr.com/post/190783315194/if-im-on-the-university-health-plan-can-i-go-to
