count,id,timestamp,post_url
0,634509440180174000,1605115356,https://realtalk-princeton.tumblr.com/post/634509440180174848/spending-on-groceriesfood-a-week-i-cook-most-of
1,634503721973366000,1605109903,https://realtalk-princeton.tumblr.com/post/634503721973366784/professors-get-paid-extra-for-jpthesis
2,634497665768554000,1605104127,https://realtalk-princeton.tumblr.com/post/634497665768554496/do-professors-get-paid-extra-for-advising-students
3,634497611720736000,1605104076,https://realtalk-princeton.tumblr.com/post/634497611720736768/is-it-possible-to-change-the-time-of-your-writing
4,634496554981539000,1605103068,https://realtalk-princeton.tumblr.com/post/634496554981539840/what-have-dance-classes-been-like-this-semester
5,634496379805483000,1605102901,https://realtalk-princeton.tumblr.com/post/634496379805483008/if-i-plan-to-go-into-finance-would-being-an-econ
6,634496039966113000,1605102577,https://realtalk-princeton.tumblr.com/post/634496039966113792/my-zoom-crush-is-simultaneously-killing-me-and
7,634495286210969000,1605101858,https://realtalk-princeton.tumblr.com/post/634495286210969600/how-much-do-you-guys-spend-on-groceriesfood-a
8,634478547499728000,1605085895,https://realtalk-princeton.tumblr.com/post/634478547499728896/re-eco-grading-yup-econ-department-sends-out
9,634478517127692000,1605085866,https://realtalk-princeton.tumblr.com/post/634478517127692288/personal-reader-take-here-will-a-b
10,634466747040268000,1605074641,https://realtalk-princeton.tumblr.com/post/634466747040268288/i-was-the-orfe-soph-who-asked-about-36-gpa-going
11,634456793585745000,1605065148,https://realtalk-princeton.tumblr.com/post/634456793585745920/is-it-weird-to-ask-a-professor-for-the-syllabus
12,634429845870428000,1605039449,https://realtalk-princeton.tumblr.com/post/634429845870428160/eeb211-pdf-person-im-in-the-exact-same-boat-as
13,634425736515682000,1605035530,https://realtalk-princeton.tumblr.com/post/634425736515682304/is-there-any-way-to-know-what-my-current-grade-is
14,634425020323692000,1605034847,https://realtalk-princeton.tumblr.com/post/634425020323692544/hi-im-a-frosh-and-i-was-just-wondering-how
15,634423015286947000,1605032935,https://realtalk-princeton.tumblr.com/post/634423015286947840/are-lin-classes-being-prerecorded-or-live-next
16,634421490708824000,1605031481,https://realtalk-princeton.tumblr.com/post/634421490708824064/the-jump-from-deriving-moments-of-inertia-to-the
17,634413987338076000,1605024325,https://realtalk-princeton.tumblr.com/post/634413987338076160/would-it-be-feasible-to-self-study-to-place-into
18,634413789559783000,1605024137,https://realtalk-princeton.tumblr.com/post/634413789559783424/he-rtp-im-a-member-of-2020-and-i-really-dislike
19,634413117989945000,1605023496,https://realtalk-princeton.tumblr.com/post/634413117989945344/would-taking-two-history-classes-be-too-much
